Authors,Year,Link,Affiliations,Authors with affiliations
"Diniz G.S., Guassi M.R., Qu F.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891718072&doi=10.1063%2f1.4854415&partnerID=40&md5=5df4839b7cac32b96e47ee272d6bf2d3","Institute of Physics, University of Brasília, 70919-970 Brasília-DF, Brazil; Department of Physics, University of Texas at Austin, Austin, TX 78712, United States","Diniz, G.S., Institute of Physics, University of Brasília, 70919-970 Brasília-DF, Brazil; Guassi, M.R., Institute of Physics, University of Brasília, 70919-970 Brasília-DF, Brazil; Qu, F., Institute of Physics, University of Brasília, 70919-970 Brasília-DF, Brazil, Department of Physics, University of Texas at Austin, Austin, TX 78712, United States"
"Felix T.A., Cuervo P.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890880638&doi=10.1109%2fPTC.2013.6652126&partnerID=40&md5=7e6ed52f2ffc8e5c86fcb0afb4602d88","Department of Electric Engineering, University of Brasilia, Brazil","Felix, T.A., Department of Electric Engineering, University of Brasilia, Brazil; Cuervo, P., Department of Electric Engineering, University of Brasilia, Brazil"
"Camacho G.A., Llanos C.H., Berger P.A., Miosso C.J., Rocha A.F.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891586927&doi=10.1186%2f1475-925X-12-133&partnerID=40&md5=7af67c139cb25bb7678f00b2c1a09de1","Faculty of Engineering, University of La Salle, Bogotá, Colombia; Mechanical Engineering Department, University of Brasília, Brasília, Brazil; Computer Science Department, University of Brasília, Brasília, Brazil; Faculty of Gama, University of Brasília, Brasília, Brazil","Camacho, G.A., Faculty of Engineering, University of La Salle, Bogotá, Colombia; Llanos, C.H., Mechanical Engineering Department, University of Brasília, Brasília, Brazil; Berger, P.A., Computer Science Department, University of Brasília, Brasília, Brazil; Miosso, C.J., Faculty of Gama, University of Brasília, Brasília, Brazil; Rocha, A.F., Faculty of Gama, University of Brasília, Brasília, Brazil"
"Dutra J.D.L., Ferreira J.W., Rodrigues M.O., Freire R.O.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891459388&doi=10.1021%2fjp4098809&partnerID=40&md5=01a14af7ed5d9053ab83605ca359fcbb","Pople Computational Chemistry Laboratory, Departamento de Química, Universidade Federal de Sergipe, 49100-000 São Cristóvão, Sergipe, Brazil; Instituto de Química, Campus Universitário Darcy Ribeiro, P.O. Box 4478, CEP 70904-970 Brasília-DF, Brazil","Dutra, J.D.L., Pople Computational Chemistry Laboratory, Departamento de Química, Universidade Federal de Sergipe, 49100-000 São Cristóvão, Sergipe, Brazil; Ferreira, J.W., Pople Computational Chemistry Laboratory, Departamento de Química, Universidade Federal de Sergipe, 49100-000 São Cristóvão, Sergipe, Brazil; Rodrigues, M.O., Instituto de Química, Campus Universitário Darcy Ribeiro, P.O. Box 4478, CEP 70904-970 Brasília-DF, Brazil; Freire, R.O., Pople Computational Chemistry Laboratory, Departamento de Química, Universidade Federal de Sergipe, 49100-000 São Cristóvão, Sergipe, Brazil"
"Firmino A.A.P., De Fonseca F.C.A., De Macedo L.L.P., Coelho R.R., De Jr J.D.A.S., Togawa R.C., Silva-Junior O.B., Pappas-Jr G.J., Silva M.C.M.D., Engler G., Grossi-de-Sa M.F.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893550117&doi=10.1371%2fjournal.pone.0085079&partnerID=40&md5=e75062a30e6efd0a01c07de16d5733c2","Embrapa Recursos Genéticos e Biotecnologia, Brasília, Distrito Federal, Brazil; Graduate Program in Cellular and Molecular Biology, Center of Biotechnology, Universidade Federal do Rio Grande do Sul, Porto Alegre, Rio Grande do Sul, Brazil; Graduate Program in Biology Molecular, Universidade de Brasília, Brasília, Distrito Federal, Brazil; Graduate Program in Genomic Sciences and Biotechnology, Universidade Católica de Brasília, Brasília, Distrito Federal, Brazil; Plateau Microscopique, Institut National de la Recherche Agronomique, Sophia-Antipolis, France","Firmino, A.A.P., Embrapa Recursos Genéticos e Biotecnologia, Brasília, Distrito Federal, Brazil, Graduate Program in Cellular and Molecular Biology, Center of Biotechnology, Universidade Federal do Rio Grande do Sul, Porto Alegre, Rio Grande do Sul, Brazil; De Fonseca, F.C.A., Embrapa Recursos Genéticos e Biotecnologia, Brasília, Distrito Federal, Brazil, Graduate Program in Biology Molecular, Universidade de Brasília, Brasília, Distrito Federal, Brazil; De Macedo, L.L.P., Embrapa Recursos Genéticos e Biotecnologia, Brasília, Distrito Federal, Brazil, Graduate Program in Genomic Sciences and Biotechnology, Universidade Católica de Brasília, Brasília, Distrito Federal, Brazil; Coelho, R.R., Embrapa Recursos Genéticos e Biotecnologia, Brasília, Distrito Federal, Brazil, Graduate Program in Biology Molecular, Universidade de Brasília, Brasília, Distrito Federal, Brazil; De Jr, J.D.A.S., Embrapa Recursos Genéticos e Biotecnologia, Brasília, Distrito Federal, Brazil, Graduate Program in Biology Molecular, Universidade de Brasília, Brasília, Distrito Federal, Brazil; Togawa, R.C., Embrapa Recursos Genéticos e Biotecnologia, Brasília, Distrito Federal, Brazil; Silva-Junior, O.B., Embrapa Recursos Genéticos e Biotecnologia, Brasília, Distrito Federal, Brazil; Pappas-Jr, G.J., Graduate Program in Biology Molecular, Universidade de Brasília, Brasília, Distrito Federal, Brazil; Silva, M.C.M.D., Embrapa Recursos Genéticos e Biotecnologia, Brasília, Distrito Federal, Brazil; Engler, G., Plateau Microscopique, Institut National de la Recherche Agronomique, Sophia-Antipolis, France; Grossi-de-Sa, M.F., Embrapa Recursos Genéticos e Biotecnologia, Brasília, Distrito Federal, Brazil, Graduate Program in Genomic Sciences and Biotechnology, Universidade Católica de Brasília, Brasília, Distrito Federal, Brazil"
"Brandão C., Melo W.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890737390&partnerID=40&md5=03bccc995396eb767a03331bf15aa5fd","Universidade de Brasília- UnB, Brazil","Brandão, C., Universidade de Brasília- UnB, Brazil; Melo, W., Universidade de Brasília- UnB, Brazil"
"Oliveira T., López J., Aranha D.F., Rodríguez-Henríquez F.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889068304&doi=10.1007%2f978-3-642-40349-1-18&partnerID=40&md5=cd747b981a1be5a1246590a805784f34","Computer Science Department, CINVESTAV-IPN, Mexico; Institute of Computing, University of Campinas, Brazil; Department of Computer Science, University of Brasília, Brazil","Oliveira, T., Computer Science Department, CINVESTAV-IPN, Mexico; López, J., Institute of Computing, University of Campinas, Brazil; Aranha, D.F., Department of Computer Science, University of Brasília, Brazil; Rodríguez-Henríquez, F., Computer Science Department, CINVESTAV-IPN, Mexico"
"Brandão R.A., Caramaschi U., Vaz-Ssilva W., Campos L.A.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890930883&doi=10.11646%2fzootaxa.3750.4.2&partnerID=40&md5=f8ef7242a0a764b645c6662e72785eea","Departamento de Engenharia Florestal - EFL, Faculdade de Tecnologia - FT, Universidade de Brasília - UnB, 70910-900 Brasília, DF, Brazil; Universidade Federal Do Rio de Janeiro, Museu Nacional, Quinta da Boa Vista, 20940-040 Rio de Janeiro, RJ, Brazil; Departamento de Biologia, Pontifícia Universidade Católica de Goiás - PUC Goiás, Rua 235, n. 40, Bloco L, Setor Universitário, 74605-010 Goiânia, GO, Brazil; Laboratório de Anatomia Comparativa de Vertebrados, Departamento de Ciências Fisiológicas, Universidade de Brasília - UnB, 70910-900 Brasília, DF, Brazil; Fellow of Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq), Brazil","Brandão, R.A., Departamento de Engenharia Florestal - EFL, Faculdade de Tecnologia - FT, Universidade de Brasília - UnB, 70910-900 Brasília, DF, Brazil; Caramaschi, U., Universidade Federal Do Rio de Janeiro, Museu Nacional, Quinta da Boa Vista, 20940-040 Rio de Janeiro, RJ, Brazil, Fellow of Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq), Brazil; Vaz-Ssilva, W., Departamento de Biologia, Pontifícia Universidade Católica de Goiás - PUC Goiás, Rua 235, n. 40, Bloco L, Setor Universitário, 74605-010 Goiânia, GO, Brazil; Campos, L.A., Laboratório de Anatomia Comparativa de Vertebrados, Departamento de Ciências Fisiológicas, Universidade de Brasília - UnB, 70910-900 Brasília, DF, Brazil"
"de Almeida P.S., Sciamarelli A., Mira Batista P., Dimas Ferreira A., Nascimento J., Raizer J., Andrade Filho J.D., Gurgel-Gonçalves R.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890423571&doi=10.1590%2f0074-0276130331&partnerID=40&md5=8fef8554fc9e4e0655d58681ff6adf79","Universidade Federal da Grande Dourados, Dourados, MS, Brazil; Gerência de Zoonoses, Diretoria Geral de Vigilância em Saúde, Campo Grande, MS, Brazil; Coordenadoria de Controle de Vetores, Secretaria de Estado de Saúde, Campo Grande, MS, Brazil; Centro de Pesquisas René Rachou-Fiocruz, Belo Horizonte, MG, Brazil; Laboratório de Parasitologia Médica e Biologia de Vetores, Universidade de Brasília, Brasília, DF, Brazil","de Almeida, P.S., Universidade Federal da Grande Dourados, Dourados, MS, Brazil, Coordenadoria de Controle de Vetores, Secretaria de Estado de Saúde, Campo Grande, MS, Brazil; Sciamarelli, A., Universidade Federal da Grande Dourados, Dourados, MS, Brazil; Mira Batista, P., Gerência de Zoonoses, Diretoria Geral de Vigilância em Saúde, Campo Grande, MS, Brazil; Dimas Ferreira, A., Coordenadoria de Controle de Vetores, Secretaria de Estado de Saúde, Campo Grande, MS, Brazil; Nascimento, J., Coordenadoria de Controle de Vetores, Secretaria de Estado de Saúde, Campo Grande, MS, Brazil; Raizer, J., Universidade Federal da Grande Dourados, Dourados, MS, Brazil; Andrade Filho, J.D., Centro de Pesquisas René Rachou-Fiocruz, Belo Horizonte, MG, Brazil; Gurgel-Gonçalves, R., Laboratório de Parasitologia Médica e Biologia de Vetores, Universidade de Brasília, Brasília, DF, Brazil"
"Trindade-Filho A., Ferreira S., Oliveira S.F.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890423013&doi=10.1590%2fS1415-47572013000400008&partnerID=40&md5=30474e4eef084c458c22960a2d0c63e3","Laboratório de Antropologia Forense, Instituto de Medicina Legal, Polícia Civil do Distrito Federal, Brasília, DF, Brazil; Universidade de Brasília, Brasília, DF, Brazil; Instituto de Pesquisa de DNA Forense, Polícia Civil do Distrito Federal, Brasília, DF, Brazil; Laboratório de Genética, Departamento de Genética e Morfologia, Instituto de Ciências Biológicas, Universidade de Brasília, Brasília, DF, Brazil","Trindade-Filho, A., Laboratório de Antropologia Forense, Instituto de Medicina Legal, Polícia Civil do Distrito Federal, Brasília, DF, Brazil, Universidade de Brasília, Brasília, DF, Brazil; Ferreira, S., Instituto de Pesquisa de DNA Forense, Polícia Civil do Distrito Federal, Brasília, DF, Brazil; Oliveira, S.F., Universidade de Brasília, Brasília, DF, Brazil, Laboratório de Genética, Departamento de Genética e Morfologia, Instituto de Ciências Biológicas, Universidade de Brasília, Brasília, DF, Brazil"
"Silva V.H.C., Aquilanti V., De Oliveira H.C.B., Mundim K.C.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890129385&doi=10.1016%2fj.cplett.2013.10.051&partnerID=40&md5=fe65e341e41a7da1fb549938307734b6","Instituto de Química, Universidade de Brasília, Caixa Postal 4478, 70904-970 Brasília, Brazil; Unidade Universitária de Ciências Exatas e Tecnológicas, Universidade Estadual de Goiás, P.O. Box 459, 75001-970 Anápolis, GO, Brazil; Dipartimento di Chimica, Università di Perugia, Via Elce di Sotto 8, 06123 Perugia, Italy","Silva, V.H.C., Instituto de Química, Universidade de Brasília, Caixa Postal 4478, 70904-970 Brasília, Brazil, Unidade Universitária de Ciências Exatas e Tecnológicas, Universidade Estadual de Goiás, P.O. Box 459, 75001-970 Anápolis, GO, Brazil; Aquilanti, V., Dipartimento di Chimica, Università di Perugia, Via Elce di Sotto 8, 06123 Perugia, Italy; De Oliveira, H.C.B., Instituto de Química, Universidade de Brasília, Caixa Postal 4478, 70904-970 Brasília, Brazil; Mundim, K.C., Instituto de Química, Universidade de Brasília, Caixa Postal 4478, 70904-970 Brasília, Brazil"
"Unternbäumen E.H.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890044940&doi=10.1590%2fS0102-44502013000200001&partnerID=40&md5=299cc3942abc007b13551c4ebf15fb2e","Universidade de Brasília, Brazil","Unternbäumen, E.H., Universidade de Brasília, Brazil"
"Resende P.C., Fujihara R.K.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890107021&partnerID=40&md5=1111171eb5af20e2198f2a26cbfa1c50","Brasilia University, Brazil; Brazilian Post Office, Brazil","Resende, P.C., Brasilia University, Brazil; Fujihara, R.K., Brazilian Post Office, Brazil"
"Cavalcante M.P.R., De Oliveira C., Simão F.B., Lima P.R., Monteiro P.S.",2013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890095001&partnerID=40&md5=edf115a4b4af9d8d293eace601105241","Universidade de Brasília, Campus Universitário Darcy Ribeiro, Brasília, DF, Brazil; University College of London, London, United Kingdom; Universidade Federal de Rondônia, Rondônia, RO, Brazil","Cavalcante, M.P.R., Universidade de Brasília, Campus Universitário Darcy Ribeiro, Brasília, DF, Brazil; De Oliveira, C., University College of London, London, United Kingdom; Simão, F.B., Universidade Federal de Rondônia, Rondônia, RO, Brazil; Lima, P.R., Universidade Federal de Rondônia, Rondônia, RO, Brazil; Monteiro, P.S., Universidade de Brasília, Campus Universitário Darcy Ribeiro, Brasília, DF, Brazil"
