Authors,Year,Link,Affiliations,Authors with affiliations
"Souza G.S., Cruz E.R., Quirino T.R.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-2342642605&doi=10.1007%2fBF02016898&partnerID=40&md5=ec9dd7371b60f22e4f98a663ff0673d8","Brazilian Corporation for Agricultural Research, SAIN W3-North Final, Brasília, 70770-900, Brazil; Department of Statistics, University of Brasília, Brasília, 70910-900, Brazil","Souza, G.S., Brazilian Corporation for Agricultural Research, SAIN W3-North Final, Brasília, 70770-900, Brazil, Department of Statistics, University of Brasília, Brasília, 70910-900, Brazil; Cruz, E.R., Brazilian Corporation for Agricultural Research, SAIN W3-North Final, Brasília, 70770-900, Brazil; Quirino, T.R., Brazilian Corporation for Agricultural Research, SAIN W3-North Final, Brasília, 70770-900, Brazil"
"Dorea C.C.Y., Miasaki E.S.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-30444457616&doi=10.1007%2fBF01874654&partnerID=40&md5=121a9cc3213e9ad8984c10afedf82843","Instituto de Ciencias Exatas, Universidade de Brasilia, Caixa Postal 15-2772, Brasilia, 70919, DF, Brazil","Dorea, C.C.Y., Instituto de Ciencias Exatas, Universidade de Brasilia, Caixa Postal 15-2772, Brasilia, 70919, DF, Brazil; Miasaki, E.S., Instituto de Ciencias Exatas, Universidade de Brasilia, Caixa Postal 15-2772, Brasilia, 70919, DF, Brazil"
"Felipe M.S.S., Rogelin R., Azevedo M.O., Astolfi-Filho S.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000850592&doi=10.1007%2fBF00151862&partnerID=40&md5=bea9cafe766fc659e764a9d7e6f7cc2f","Departamento de Biologia Celular, Universidade de Brasília, Brasília, CEP 70.910-900, DF, Brazil","Felipe, M.S.S., Departamento de Biologia Celular, Universidade de Brasília, Brasília, CEP 70.910-900, DF, Brazil; Rogelin, R., Departamento de Biologia Celular, Universidade de Brasília, Brasília, CEP 70.910-900, DF, Brazil; Azevedo, M.O., Departamento de Biologia Celular, Universidade de Brasília, Brasília, CEP 70.910-900, DF, Brazil; Astolfi-Filho, S., Departamento de Biologia Celular, Universidade de Brasília, Brasília, CEP 70.910-900, DF, Brazil"
"Palmeira E.M., Milligan G.W.E.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024223752&doi=10.1680%2fgeot.1993.43.3.501&partnerID=40&md5=160291d93afac4ed176deb0490053cd2","University of Brasília, Brazil; University of Oxford, United Kingdom","Palmeira, E.M., University of Brasília, Brazil; Milligan, G.W.E., University of Oxford, United Kingdom"
"Dusi D.M.A., Dubald M., de Almeida E.R.P., Caldas L.S., Gander E.S.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249831989&doi=10.1007%2fBF00232812&partnerID=40&md5=adbe6388a82ec37a14a1551514e183ce","EMBRAPA/CENARGEN, SAIN Parque Rural, C.P. 02372, Brasília DF, 70849-970, Brazil; Departamento de Botânica, Universidade de Brasilia, Brasília-DF, 70919, Brazil","Dusi, D.M.A., EMBRAPA/CENARGEN, SAIN Parque Rural, C.P. 02372, Brasília DF, 70849-970, Brazil; Dubald, M., EMBRAPA/CENARGEN, SAIN Parque Rural, C.P. 02372, Brasília DF, 70849-970, Brazil; de Almeida, E.R.P., EMBRAPA/CENARGEN, SAIN Parque Rural, C.P. 02372, Brasília DF, 70849-970, Brazil; Caldas, L.S., Departamento de Botânica, Universidade de Brasilia, Brasília-DF, 70919, Brazil; Gander, E.S., EMBRAPA/CENARGEN, SAIN Parque Rural, C.P. 02372, Brasília DF, 70849-970, Brazil"
"Ronchi L.H., Touray J.C., Michard A., Dardenne M.A.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027801906&doi=10.1007%2fBF02421574&partnerID=40&md5=3f2618aa1d809a51b3d69a8ea62da984","Université d'Orléans, ESEM, GdR 0969 et URA n1366 du CNRS, Rue Leonard de Vinci, Orleans Cedex 2, F-45072, France; Faculté des Sciences et Techniques de St-Jérôme, Université d'Aix-Marseille III, Case 431, Marseille Cedex 13, F-13397, France; Instituto de Geociências, Universidade de Brasilia, Brasilia, DF, 70.910, Brazil","Ronchi, L.H., Université d'Orléans, ESEM, GdR 0969 et URA n1366 du CNRS, Rue Leonard de Vinci, Orleans Cedex 2, F-45072, France; Touray, J.C., Université d'Orléans, ESEM, GdR 0969 et URA n1366 du CNRS, Rue Leonard de Vinci, Orleans Cedex 2, F-45072, France; Michard, A., Faculté des Sciences et Techniques de St-Jérôme, Université d'Aix-Marseille III, Case 431, Marseille Cedex 13, F-13397, France; Dardenne, M.A., Instituto de Geociências, Universidade de Brasilia, Brasilia, DF, 70.910, Brazil"
"Nguyen Ba An, Tran Thai Hoa",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-43949167362&doi=10.1016%2f0375-9601%2893%2990510-7&partnerID=40&md5=4b0d716fd3de2ab0fcd66a062b8f7df4","International Centre of Condensed Matter Physics, Universidade de Brasilia, Caixa Postal 04667, 70919-900 Brasilia, DF, Brazil; Hanoi Pedagogic College No. 2, Hanoi, Viet Nam","Nguyen Ba An, International Centre of Condensed Matter Physics, Universidade de Brasilia, Caixa Postal 04667, 70919-900 Brasilia, DF, Brazil; Tran Thai Hoa, Hanoi Pedagogic College No. 2, Hanoi, Viet Nam"
"Dorea C.C.Y., Gonçalves C.R.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027647322&doi=10.1007%2fBF00939677&partnerID=40&md5=30324f0ce6c04add819033ed1b027fe3","Departamento de Matemática, Universidade de Brasília, Brasília, DF, Brazil; Departamento de Matemática, Universidade Estadual Paulista, Presidente Prudente, São Paulo, Brazil","Dorea, C.C.Y., Departamento de Matemática, Universidade de Brasília, Brasília, DF, Brazil; Gonçalves, C.R., Departamento de Matemática, Universidade Estadual Paulista, Presidente Prudente, São Paulo, Brazil"
"Maluf J.W., Santos-Silva G.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-21144460982&doi=10.1007%2fBF00756935&partnerID=40&md5=3c5dfdf93decc8ae182ec19004f2c00d","Departament of Physics, Syracuse University, Syracuse, 13244-1130, New York, United States; Departamento de Física, Universidade de Brasília, C.P. 04385, Brasília DF, 70919-970, Brazil","Maluf, J.W., Departament of Physics, Syracuse University, Syracuse, 13244-1130, New York, United States, Departamento de Física, Universidade de Brasília, C.P. 04385, Brasília DF, 70919-970, Brazil; Santos-Silva, G., Departamento de Física, Universidade de Brasília, C.P. 04385, Brasília DF, 70919-970, Brazil"
"Giugliano L.G., Brzezinsk Meyer C.J., Arantes L.C., Gomes Ribeiro S.T., Giugliano R.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027243249&doi=10.1093%2ftropej%2f39.3.183&partnerID=40&md5=fa1fde6c700822d1da14bbc14ed753c4","Departments of Cellular Biology, University of Brasilia, Caixa Postal, 4585, 70919 Brasilia DF, Brazil; Departments of Nutrition, University of Brasilia, Caixa Postal, 4585, 70919 Brasilia DF, Brazil","Giugliano, L.G., Departments of Cellular Biology, University of Brasilia, Caixa Postal, 4585, 70919 Brasilia DF, Brazil; Brzezinsk Meyer, C.J., Departments of Cellular Biology, University of Brasilia, Caixa Postal, 4585, 70919 Brasilia DF, Brazil; Arantes, L.C., Departments of Cellular Biology, University of Brasilia, Caixa Postal, 4585, 70919 Brasilia DF, Brazil; Gomes Ribeiro, S.T., Departments of Cellular Biology, University of Brasilia, Caixa Postal, 4585, 70919 Brasilia DF, Brazil; Giugliano, R., Departments of Nutrition, University of Brasilia, Caixa Postal, 4585, 70919 Brasilia DF, Brazil"
"Costa D.G., de B.E Silva E.A.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000371039&doi=10.1006%2fjmaa.1993.1180&partnerID=40&md5=017e792b08c62d80b3f3a953dbae968e","Depio. Matematica, Univ. Brasilia, Brasilia, Brazil; Depto. Matematica, Univ. Fed. Pernambuco, Recife, Brazil","Costa, D.G., Depio. Matematica, Univ. Brasilia, Brasilia, Brazil; de B.E Silva, E.A., Depto. Matematica, Univ. Fed. Pernambuco, Recife, Brazil"
"Silveira V., Maia M.D.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001452761&doi=10.1016%2f0375-9601%2893%2990138-P&partnerID=40&md5=8f19b8d485fdd387ff0aef6bd85f02c0","Departamento de Física, Universidade de Brasília, 70910 Brasília, Brazil; Departamento de Matemática, Universidade de Brasília, 70910 Brasília, Brazil","Silveira, V., Departamento de Física, Universidade de Brasília, 70910 Brasília, Brazil; Maia, M.D., Departamento de Matemática, Universidade de Brasília, 70910 Brasília, Brazil"
"Lisini A., Keane M.P., Lunell S., Correia N., de Brito A.N., Svensson S.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-23544462660&doi=10.1016%2f0301-0104%2893%2985109-L&partnerID=40&md5=30168bec6c36d384e339a0da9c0fc34f","Department of Chemical Sciences, University of Trieste, Via A. Valerio 38, I-341 27, Trieste, Italy; Department of Physics, University of Uppsala, Box 530, S-751 21 Uppsala, Sweden; Department of Quantum Chemistry, University of Uppsala, Box 518, S-751 20 Uppsala, Sweden; University of Brasilia, Brasilia, Brazil","Lisini, A., Department of Chemical Sciences, University of Trieste, Via A. Valerio 38, I-341 27, Trieste, Italy, University of Brasilia, Brasilia, Brazil; Keane, M.P., Department of Physics, University of Uppsala, Box 530, S-751 21 Uppsala, Sweden, University of Brasilia, Brasilia, Brazil; Lunell, S., Department of Quantum Chemistry, University of Uppsala, Box 518, S-751 20 Uppsala, Sweden, University of Brasilia, Brasilia, Brazil; Correia, N., University of Brasilia, Brasilia, Brazil; de Brito, A.N., Department of Physics, University of Uppsala, Box 530, S-751 21 Uppsala, Sweden, University of Brasilia, Brasilia, Brazil; Svensson, S., Department of Physics, University of Uppsala, Box 530, S-751 21 Uppsala, Sweden, University of Brasilia, Brasilia, Brazil"
"Rodrigues C., Fonseca A.L.A., Nunes O.A.C.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990700787&doi=10.1002%2fpssb.2221790130&partnerID=40&md5=c161a3a551025b9ea2a530b39501037d","Physics Department, University of Brasilia, Brazil","Rodrigues, C., Physics Department, University of Brasilia, Brazil; Fonseca, A.L.A., Physics Department, University of Brasilia, Brazil; Nunes, O.A.C., Physics Department, University of Brasilia, Brazil"
"Blum L.E.B., Dianese J.C.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982560413&doi=10.1111%2fj.1439-0329.1993.tb00963.x&partnerID=40&md5=aa9efb2feae15b534c35a4cf34df08f2","Departamento de Fitopatologia, Universidade de Brasilia, Brazil","Blum, L.E.B., Departamento de Fitopatologia, Universidade de Brasilia, Brazil; Dianese, J.C., Departamento de Fitopatologia, Universidade de Brasilia, Brazil"
"Maciel C.V.B., Argollo D.F.M., Abdalla H.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978946518&doi=10.1109%2fSBMO.1993.589382&partnerID=40&md5=0998c8d37a0cc14181ac7fa045b58a83","Universidade de Brasilia, Department of Electrical Enginnering, P.O. Box 04591, Brasilia, Brazil","Maciel, C.V.B., Universidade de Brasilia, Department of Electrical Enginnering, P.O. Box 04591, Brasilia, Brazil; Argollo, D.F.M., Universidade de Brasilia, Department of Electrical Enginnering, P.O. Box 04591, Brasilia, Brazil; Abdalla, H., Universidade de Brasilia, Department of Electrical Enginnering, P.O. Box 04591, Brasilia, Brazil"
"dos Santos M.L., de Magalhães G.C.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952124453&doi=10.1080%2f00304949309457973&partnerID=40&md5=67f3d8906e77b3d204efafecc8f46245","Laboratório de Pesquisa e Ensino em Síntese Orgǎnica, Departamento de Química, Universidade de Brasília, Brasília, DF, 70910-900, Brazil","dos Santos, M.L., Laboratório de Pesquisa e Ensino em Síntese Orgǎnica, Departamento de Química, Universidade de Brasília, Brasília, DF, 70910-900, Brazil; de Magalhães, G.C., Laboratório de Pesquisa e Ensino em Síntese Orgǎnica, Departamento de Química, Universidade de Brasília, Brasília, DF, 70910-900, Brazil"
"An N.B.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35949005375&doi=10.1103%2fPhysRevB.48.11732&partnerID=40&md5=28c3c5c9f842e729b827f66e8a74091a","International Center of Condensed Matter Physics, Universidade de Brasilia, Caixa Postal 04667, 70919-900 Brasilia-DF, Brazil","An, N.B., International Center of Condensed Matter Physics, Universidade de Brasilia, Caixa Postal 04667, 70919-900 Brasilia-DF, Brazil"
"Miazaki E.S., Dorea C.C.Y.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0348064069&doi=10.1080%2f03610929308831058&partnerID=40&md5=00d6f159fb72ac412883a4435002d6cf","Universidade de Brasilia, 70910 - 970 - Brasilia, DF, Brazil","Miazaki, E.S., Universidade de Brasilia, 70910 - 970 - Brasilia, DF, Brazil; Dorea, C.C.Y., Universidade de Brasilia, 70910 - 970 - Brasilia, DF, Brazil"
"Shon N.H., Nazareno H.N.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041959881&doi=10.1103%2fPhysRevLett.71.2935&partnerID=40&md5=086eb9def6e66443fabb969422d4f77f","International Centre of Condensed Matter Physics, Universidade de Brasilia, 70910-900 Brasilia, Brazil","Shon, N.H., International Centre of Condensed Matter Physics, Universidade de Brasilia, 70910-900 Brasilia, Brazil; Nazareno, H.N., International Centre of Condensed Matter Physics, Universidade de Brasilia, 70910-900 Brasilia, Brazil"
"Tamayo A.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027876381&partnerID=40&md5=2632182fa6d6f3cda86b11de9228d2ba","Instituto de Psicología, Universidade de Brasilia., Brazil","Tamayo, A., Instituto de Psicología, Universidade de Brasilia., Brazil"
"Cuba-Cuba C.A., Marsden P.D.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027867949&partnerID=40&md5=4f7d5aa8dafad2d2471c3771d743549d","Nucleo de Medicina Tropical y Nutriçao, Universidade de Brasilia, Brasil, Brazil","Cuba-Cuba, C.A., Nucleo de Medicina Tropical y Nutriçao, Universidade de Brasilia, Brasil, Brazil; Marsden, P.D., Nucleo de Medicina Tropical y Nutriçao, Universidade de Brasilia, Brasil, Brazil"
"Marsden P.D.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027772179&doi=10.1590%2fS0036-46651993000600019&partnerID=40&md5=8282fd1d890c3aa7f7f74e73b0eb9a85","Nucleo de Medicina Tropical, e Nutricao, Universidade de Brasilia, 70910 Brasilia, Brazil","Marsden, P.D., Nucleo de Medicina Tropical, e Nutricao, Universidade de Brasilia, 70910 Brasilia, Brazil"
"Vasconcelos D.F., Junqueira Júnior L.F., Sanchez Osella O.F.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027654363&partnerID=40&md5=577aa2b92627196e2463ed9400e3e168","Laboratório Cardiovascular, Universidade de Brasília, DF., Brazil","Vasconcelos, D.F., Laboratório Cardiovascular, Universidade de Brasília, DF., Brazil; Junqueira Júnior, L.F., Laboratório Cardiovascular, Universidade de Brasília, DF., Brazil; Sanchez Osella, O.F., Laboratório Cardiovascular, Universidade de Brasília, DF., Brazil"
"Vexenat J.A., Fonseca de Castro J.A., Cavalcante R., da Silva M.R., Batista W.H., Campos J.H., Pereira F.C., Tavares J.P., Miles M.A.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027639017&partnerID=40&md5=9e834d180aba33c52a5b441f92994067","Federal University of Brasilia, Brazil","Vexenat, J.A., Federal University of Brasilia, Brazil; Fonseca de Castro, J.A., Federal University of Brasilia, Brazil; Cavalcante, R., Federal University of Brasilia, Brazil; da Silva, M.R., Federal University of Brasilia, Brazil; Batista, W.H., Federal University of Brasilia, Brazil; Campos, J.H., Federal University of Brasilia, Brazil; Pereira, F.C., Federal University of Brasilia, Brazil; Tavares, J.P., Federal University of Brasilia, Brazil; Miles, M.A., Federal University of Brasilia, Brazil"
"Sobral D.T.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027633422&partnerID=40&md5=2243495b5ce93947a015a49cae3d4097","Universidade de Brasília, Faculdade de Ciências da Saúde, Brasil, Brazil","Sobral, D.T., Universidade de Brasília, Faculdade de Ciências da Saúde, Brasil, Brazil"
"Moraes M.A., Correia Filho D., Santos J.B.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027622661&partnerID=40&md5=101c713f0ed163bbcb7ca947e1a9102d","Departamento de Patologia, Universidade de Brasília, DF., Brazil","Moraes, M.A., Departamento de Patologia, Universidade de Brasília, DF., Brazil; Correia Filho, D., Departamento de Patologia, Universidade de Brasília, DF., Brazil; Santos, J.B., Departamento de Patologia, Universidade de Brasília, DF., Brazil"
"Tamayo A.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027613335&partnerID=40&md5=b10df2efc5abbf49d7f5dc8a27da9252","Departamento de Psicologia, Universidade de Brasilia, DF., Brazil","Tamayo, A., Departamento de Psicologia, Universidade de Brasilia, DF., Brazil"
"Hong Shon N., Ferraz A.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027579668&doi=10.1016%2f0038-1098%2893%2990901-X&partnerID=40&md5=31f459b380eef5b127a1ea4030f0c31a","International Centre of Condensed Matter Physics, Universidade de Brasilia, 70919 Brasilia, Brazil","Hong Shon, N., International Centre of Condensed Matter Physics, Universidade de Brasilia, 70919 Brasilia, Brazil; Ferraz, A., International Centre of Condensed Matter Physics, Universidade de Brasilia, 70919 Brasilia, Brazil"
"Marsden P.D.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027510024&partnerID=40&md5=8e46b3927d309864c5945e32be937f8c","Nucleo de Medicina Tropical, Universidade de Brasilia, CP 10 2382, CEP 70840 Brasilia DF, Brazil","Marsden, P.D., Nucleo de Medicina Tropical, Universidade de Brasilia, CP 10 2382, CEP 70840 Brasilia DF, Brazil"
"Sesana W.E., Oliveira C.A.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027465770&doi=10.1177%2f000348949310200113&partnerID=40&md5=a4181fbf7f3a9de8dc3f681cc0397ac4","Departments of Radiology, Brasilia University Medical School, Brasilia, Brazil; Departments of Otolaryngology, Brasilia University Medical School, Brasilia, Brazil","Sesana, W.E., Departments of Radiology, Brasilia University Medical School, Brasilia, Brazil; Oliveira, C.A., Departments of Otolaryngology, Brasilia University Medical School, Brasilia, Brazil"
"Donangelo C.M., Trugo N.M.F., Dorea J.G., Araujo M.O.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027385508&partnerID=40&md5=e365e449f073ae9fe87de2823f68ea6b","Universidade de Brasilia, 70919 970 Brasilia, DF, Brazil","Donangelo, C.M., Universidade de Brasilia, 70919 970 Brasilia, DF, Brazil; Trugo, N.M.F., Universidade de Brasilia, 70919 970 Brasilia, DF, Brazil; Dorea, J.G., Universidade de Brasilia, 70919 970 Brasilia, DF, Brazil; Araujo, M.O., Universidade de Brasilia, 70919 970 Brasilia, DF, Brazil"
"Sobral D.T.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027354435&partnerID=40&md5=f0eca38f0b34105a5460bfab5698c172","Faculdade de Ciências da Saúde, Universidade de Brasília., Brazil","Sobral, D.T., Faculdade de Ciências da Saúde, Universidade de Brasília., Brazil"
"Bicca-Marques J.C., Calegaro-Marques C.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027352993&doi=10.1159%2f000156686&partnerID=40&md5=bdc8f106595f2da7bb444c970d359106","Departamento de Ecologia, Universidade de Brasília., Brazil","Bicca-Marques, J.C., Departamento de Ecologia, Universidade de Brasília., Brazil; Calegaro-Marques, C., Departamento de Ecologia, Universidade de Brasília., Brazil"
"García-Zapata M.T., Marsden P.D.",1993,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027346221&partnerID=40&md5=5a918db0030f4a1425377bfcb8d650bc","Núcleo de Medicina Tropical e Nutriçáo, Universidade de Brasília, D.F., Brazil.","García-Zapata, M.T., Núcleo de Medicina Tropical e Nutriçáo, Universidade de Brasília, D.F., Brazil.; Marsden, P.D., Núcleo de Medicina Tropical e Nutriçáo, Universidade de Brasília, D.F., Brazil."
